IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;13>;14>;14>14>;14>2>;14>2>14>;14>2>2>;14>2>31>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>31>;14>32>;14>32>31>;14>32>31>30>;14>38>;14>38>33>;14>38>36>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>49>;14>49>49>;14>7>;14>7>5>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>1>;2>1>46>;2>14>;2>14>2>;2>14>41>;2>2>;2>2>31>;2>3>;2>31>;2>31>30>;2>38>;2>41>;2>41>41>;2>46>;2>46>1>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>2>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>48>;32>;32>31>;32>31>30>;33>;34>;34>36>;34>38>;36>;36>14>;36>34>;36>34>38>;36>36>;36>36>34>;36>36>36>;36>36>36>36>;36>36>36>36>36>;36>36>36>36>36>36>;36>36>36>36>36>36>36>;36>38>;38>;38>14>;38>33>;38>36>;38>41>;39>;39>38>;41>;41>14>;41>2>;41>31>;41>31>30>;41>38>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>30>;48>48>;49>;49>48>;49>49>;49>49>48>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>5>;7>5>5>;7>6>;8>
31748-4604;SUCESSO;3;3;1;0;0;54;1;4;0;1;0;0;1;1;4;0;3;1;1;0;0;0;0;0;0;1;0;0;19;0;0;7;1;1;1;2;0;1;1;0;1;1;0;0;17;1;0;0;0;0;1;0;0;0;0;0;2;0;3;3;2;1;0;1;14;2;0;0;0;0;2;2;1;0;0;0;0;0;0;1;0;3;0;0;1;13;1;0;8;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;1;9;0;1;1;3;0;1;0;0;0;0;1;7;2;1;0;2;0;0;63;1;2;1;1;1;19;0;1;6;2;0;3;3;3;1;9;0;1;0;0;2;1;1;1;1;0;12;0;0;5;1;0;2;
31750-4604;SUCESSO;5;2;3;2;0;24;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;6;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;11;3;3;5;0;2;2;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;1;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;4;3;3;0;20;0;0;0;11;0;9;7;5;2;2;2;8;2;2;1;2;0;0;14;0;2;2;0;1;2;0;1;2;1;0;5;3;2;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;1;
31752-4130;SUCESSO;2;2;0;0;0;51;1;2;0;0;0;0;1;1;7;0;2;0;1;0;0;0;0;0;0;3;0;1;7;0;0;1;0;2;1;4;0;2;2;1;0;0;0;0;14;1;0;2;0;0;1;0;0;1;1;0;3;0;1;1;0;2;0;2;13;0;0;0;0;0;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;15;1;0;7;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;9;1;0;0;2;0;0;0;0;0;0;2;10;1;0;1;0;0;0;37;0;3;2;1;0;6;0;1;0;0;0;3;2;2;0;2;0;0;0;0;3;1;2;0;0;0;8;2;0;9;0;0;2;
31753-5714;insucesso;1;1;0;0;0;40;4;7;0;2;1;3;0;0;7;0;4;0;2;0;0;0;0;0;0;2;0;0;8;1;0;2;1;1;0;1;0;0;0;0;1;1;0;0;16;0;0;1;0;0;2;0;0;3;0;0;4;2;0;0;0;0;0;0;13;0;0;0;0;0;2;3;0;1;0;0;0;0;0;0;1;1;1;2;0;17;0;1;9;0;3;1;0;0;0;1;1;0;0;0;0;3;1;0;0;0;3;1;0;0;11;0;1;0;8;0;4;4;1;1;0;1;7;0;2;2;1;0;0;38;2;2;3;3;3;8;1;1;3;2;0;1;1;1;0;3;0;0;1;0;4;2;2;0;0;0;0;0;0;1;0;0;0;
31753-7118;SUCESSO;2;2;0;0;0;42;3;6;0;0;1;0;0;0;5;0;2;0;2;0;0;0;0;0;0;6;0;1;10;0;1;2;0;0;0;0;0;1;1;1;0;0;0;0;18;1;0;1;0;0;1;0;0;2;1;0;3;0;1;1;0;0;0;0;21;0;0;0;0;0;2;8;0;1;0;1;1;1;1;0;3;1;0;3;0;20;0;0;13;0;4;1;1;1;1;1;0;0;0;2;1;3;1;0;0;0;2;2;0;2;7;0;2;2;4;0;2;2;0;0;0;0;9;3;2;3;0;0;0;45;1;3;3;2;0;13;0;2;4;2;0;2;2;2;0;2;1;0;0;0;1;0;1;0;1;1;0;0;0;3;1;1;0;
31756-4605;insucesso;0;0;0;0;0;3;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31769-4604;SUCESSO;1;1;1;1;0;61;2;5;0;1;1;0;5;2;4;0;2;0;2;1;1;1;14;0;0;5;0;1;8;0;1;3;1;5;2;0;0;3;3;2;0;0;0;0;29;1;1;3;0;1;9;0;0;4;2;0;8;0;0;0;6;19;0;10;29;1;0;0;0;0;2;16;0;8;0;4;3;3;2;2;1;4;3;3;1;43;1;2;20;1;10;4;2;1;1;2;2;0;1;8;2;5;3;32;24;10;4;1;1;0;7;2;1;0;1;0;0;0;0;0;0;1;11;1;4;3;1;5;1;50;0;1;4;2;2;15;0;2;7;2;0;1;0;0;1;14;0;6;0;1;10;7;5;2;5;5;7;1;0;8;5;5;1;
31791-6389;insucesso;1;0;1;1;0;18;0;9;3;0;0;0;0;0;6;1;2;0;2;2;0;0;0;0;0;1;0;0;5;1;0;1;0;0;0;0;0;1;1;1;1;1;0;0;11;1;1;4;0;0;0;0;0;1;1;0;2;1;0;0;0;0;0;0;8;2;0;0;0;0;0;3;2;2;0;1;0;0;0;0;1;0;0;1;0;8;1;0;6;1;3;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;0;0;16;0;2;3;3;1;7;0;2;3;2;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31794-4605;insucesso;3;2;1;1;0;16;1;3;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;1;0;1;1;1;1;1;0;0;9;2;1;2;1;0;3;0;1;0;0;0;1;0;2;0;0;1;0;1;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;28;0;1;1;0;0;4;0;0;2;0;0;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;16;1;0;4;0;0;2;
31797-4130;insucesso;0;0;0;0;0;18;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;4;0;0;0;0;0;0;5;0;1;1;1;0;0;0;0;4;0;0;0;0;0;1;1;0;2;2;0;1;1;0;0;0;0;0;0;7;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;10;1;1;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;14;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;6;0;0;0;
31838-4605;insucesso;1;0;1;1;0;25;1;7;1;1;0;2;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;12;0;0;3;0;0;3;1;1;1;1;0;3;1;0;0;0;3;2;1;3;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;8;1;0;3;0;2;1;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;1;1;0;5;0;1;0;1;0;0;0;0;0;0;1;5;1;0;0;1;3;0;12;0;1;0;0;1;3;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;
31850-4605;insucesso;0;0;0;0;0;11;0;0;0;0;0;0;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;3;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;1;0;19;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
31870-4604;insucesso;1;0;1;0;0;133;4;12;0;3;0;1;11;7;14;0;9;0;5;2;0;0;14;9;5;10;0;0;7;2;0;1;0;9;0;4;0;5;5;5;10;10;2;0;42;1;1;2;1;0;9;1;5;2;2;2;8;1;0;0;0;23;0;17;64;10;0;1;1;0;2;16;1;9;0;3;2;0;0;0;0;4;4;1;1;55;0;3;33;1;14;8;3;2;0;4;4;0;0;3;2;1;1;23;15;7;2;2;0;1;14;0;0;0;5;0;3;3;2;2;0;1;24;0;2;2;3;7;0;29;1;3;2;1;3;2;0;0;1;1;0;1;0;0;0;15;0;0;1;1;21;7;1;0;3;2;22;9;4;9;2;1;1;3
31887-4604;insucesso;2;0;2;2;0;83;5;5;1;1;1;1;11;3;11;1;7;0;2;1;0;0;4;2;0;0;0;0;12;1;0;3;2;1;0;0;0;5;5;5;7;7;0;0;20;2;2;5;0;1;4;0;0;1;1;0;3;1;0;0;1;22;4;4;43;8;0;0;0;0;1;20;0;9;0;2;1;0;0;2;1;3;1;1;2;43;4;0;27;1;13;6;1;1;0;1;1;0;1;3;1;3;1;9;7;4;1;1;0;0;3;0;1;0;2;0;1;1;1;1;0;1;10;3;1;2;0;0;0;46;3;2;2;0;1;12;0;0;5;2;1;2;0;0;2;9;0;1;3;0;6;1;1;0;4;2;22;2;0;8;3;2;1;3
31898-4604;SUCESSO;2;2;0;0;0;37;1;9;0;3;0;0;0;0;2;0;1;0;1;1;1;0;0;0;0;6;0;2;5;1;0;1;0;0;0;4;0;2;2;1;3;3;0;0;17;1;0;0;0;0;3;0;0;2;1;0;5;0;1;1;0;0;0;0;9;1;0;0;0;0;0;7;1;4;0;4;3;3;2;2;0;4;3;1;0;14;1;0;8;0;6;3;3;2;2;0;0;0;0;0;0;3;0;3;1;1;2;1;1;0;8;3;0;0;2;0;2;2;2;2;2;0;10;0;1;3;1;0;0;29;1;4;1;1;1;6;0;1;3;1;0;2;2;2;1;1;0;0;0;0;0;0;0;0;6;3;0;0;0;7;5;3;0;
31927-4604;insucesso;0;0;0;0;0;13;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;6;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;
31927-7118;insucesso;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
31958-7274;SUCESSO;1;1;0;0;0;44;1;7;0;2;2;0;0;0;22;0;14;0;0;0;0;0;0;0;0;4;0;0;5;0;0;2;0;0;0;1;0;1;1;0;17;17;3;1;14;0;0;2;0;1;3;0;0;3;2;0;1;0;1;1;0;1;0;1;42;5;0;1;5;5;1;6;0;1;0;0;0;0;0;0;1;3;2;3;0;38;1;2;24;1;3;1;0;0;0;2;1;0;0;1;1;3;0;0;0;0;2;2;1;0;7;0;1;0;5;0;1;1;1;1;1;2;7;0;1;1;1;0;0;26;1;1;6;3;0;12;0;3;8;5;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
31964-4605;insucesso;0;0;0;0;0;11;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
31980-4604;SUCESSO;2;1;1;1;0;61;1;7;1;0;1;0;0;0;8;0;5;0;1;0;0;0;0;0;0;7;0;2;12;1;1;1;0;0;0;2;0;2;1;1;4;4;0;0;18;0;0;4;0;1;0;0;0;1;1;0;0;0;1;1;0;1;0;0;18;2;0;1;0;0;0;6;1;3;1;2;0;0;0;0;0;4;1;0;0;20;2;0;15;1;5;2;1;0;0;2;0;0;0;0;0;1;0;0;0;0;3;3;0;1;9;0;3;1;4;0;3;3;1;1;1;2;13;2;2;5;1;0;0;25;0;1;1;1;0;5;0;0;2;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;
32005-4604;SUCESSO;2;1;1;1;0;20;0;2;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;3;0;0;5;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;10;0;0;1;0;0;2;0;0;0;0;0;2;0;2;2;0;0;0;0;8;0;0;0;0;0;0;2;0;2;0;2;0;0;0;0;0;2;2;2;1;12;0;0;6;0;2;2;2;0;0;1;1;0;0;1;0;1;4;0;0;0;2;2;2;0;4;0;1;0;4;0;3;1;1;1;0;2;10;1;2;0;4;0;0;31;0;3;5;3;2;10;0;0;6;2;0;2;2;1;1;6;1;0;2;2;0;0;0;0;1;1;0;0;0;1;1;1;0;
32081-4605;insucesso;3;2;0;0;0;64;6;24;0;6;5;5;0;0;18;0;10;0;5;2;0;0;0;0;0;11;1;0;6;2;0;1;0;0;0;0;0;2;2;1;1;1;1;0;40;0;0;7;3;1;12;4;0;12;8;2;11;3;2;2;0;0;0;0;28;7;0;0;0;0;1;14;1;6;0;6;3;2;0;2;1;3;2;2;1;40;5;3;24;4;11;4;4;2;0;0;0;1;0;3;1;6;0;0;0;0;5;2;1;1;19;0;1;0;7;0;4;2;0;0;0;3;26;3;5;8;5;0;0;34;4;5;6;2;1;13;1;2;5;3;0;4;3;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
32588-4130;insucesso;1;0;1;1;0;35;1;6;0;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;5;1;0;1;0;2;0;2;2;1;0;0;0;0;0;0;14;1;0;2;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;1;9;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;0;6;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;4;0;2;0;4;2;3;2;2;2;0;0;6;0;1;0;0;0;0;17;0;1;0;0;0;4;0;0;1;0;0;1;0;0;1;1;0;0;0;0;3;1;1;0;2;2;0;0;0;2;2;2;0;
32725-4605;insucesso;0;0;0;0;0;46;1;5;3;0;1;0;0;0;13;2;6;0;2;2;0;0;0;0;0;1;1;0;12;0;0;4;0;6;0;0;0;2;2;1;1;1;0;0;14;0;0;3;0;1;2;1;0;5;4;0;0;0;0;0;0;0;0;0;19;2;0;1;0;0;1;3;0;2;0;0;0;0;0;1;0;2;2;1;11;29;5;0;17;1;3;2;0;0;0;0;0;1;11;1;0;5;1;0;0;0;2;0;0;0;6;0;0;0;1;0;1;0;0;0;0;0;3;0;2;1;1;1;0;33;1;3;2;2;0;10;0;2;2;1;0;0;0;0;0;20;11;0;2;0;10;9;8;0;0;0;0;0;0;1;0;0;0;
32790-6388;SUCESSO;1;1;0;0;0;23;1;5;0;0;0;0;0;0;4;0;1;0;1;1;1;0;0;0;0;3;0;0;4;1;0;1;1;0;0;3;0;0;0;0;2;0;0;0;11;0;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;8;0;0;0;0;0;0;5;0;3;0;1;1;0;0;1;3;1;1;3;1;17;0;1;7;0;5;3;1;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;1;0;0;22;0;1;1;1;1;7;0;0;3;3;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;
32826-7118;insucesso;3;2;1;1;0;60;3;6;3;0;0;0;0;0;12;5;7;0;0;0;0;0;0;0;0;1;0;0;11;1;0;3;2;0;0;1;0;2;2;1;6;6;2;0;16;1;1;8;1;2;0;0;1;0;0;0;0;0;0;0;1;1;0;0;20;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;25;8;0;14;3;0;0;0;0;0;3;3;0;0;0;0;0;1;0;0;0;3;2;1;1;18;0;2;0;4;0;4;3;2;1;0;1;11;2;2;2;0;0;0;33;0;1;2;0;0;7;0;0;3;0;0;3;2;2;1;1;0;1;0;0;0;0;0;0;0;0;3;1;0;2;0;0;1;
32853-4605;insucesso;1;1;0;0;0;32;0;3;1;0;1;0;10;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;1;0;0;0;3;0;1;1;0;0;0;0;0;12;0;0;2;0;0;2;0;1;1;1;1;1;0;1;1;7;13;1;5;4;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;4;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;3;1;1;0;0;0;0;10;0;0;1;1;0;1;0;0;0;0;0;1;1;1;0;10;0;7;0;0;1;1;1;0;0;0;15;3;0;4;0;0;0;
32853-6398;insucesso;0;0;0;0;0;7;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
32869-5714;SUCESSO;2;0;2;1;0;49;12;4;0;1;0;0;16;6;6;0;6;0;6;2;2;0;0;0;0;1;0;0;17;1;2;4;0;0;0;2;0;2;0;0;12;5;0;1;25;2;1;2;0;0;5;0;0;4;4;0;9;0;0;0;0;21;0;8;32;0;0;0;3;0;2;28;0;16;0;12;8;7;6;6;4;7;7;4;0;34;0;0;27;0;25;15;11;8;7;1;1;0;0;1;0;3;0;0;0;0;3;1;1;0;7;0;1;0;3;0;2;1;0;0;0;2;9;0;3;0;4;0;0;80;0;6;8;6;1;23;0;1;7;2;0;2;0;0;1;1;0;0;0;0;2;1;2;1;3;3;0;0;0;5;3;3;0;
32885-5714;insucesso;1;0;1;1;0;19;14;3;0;2;0;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;2;0;0;0;0;0;1;1;0;5;5;0;0;11;0;0;1;1;0;3;0;0;0;0;0;4;1;0;0;0;0;0;0;14;0;0;0;0;0;0;8;0;3;0;1;1;1;0;0;0;0;0;0;0;12;1;1;8;0;6;2;1;1;0;0;0;0;0;7;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16;1;2;2;0;0;4;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;0;0;2
32932-4604;insucesso;2;2;1;1;0;43;1;7;0;1;1;0;9;3;3;1;3;0;0;0;0;0;3;3;2;1;0;0;3;0;0;1;1;1;0;3;1;0;0;0;2;2;1;0;16;0;0;3;2;0;3;0;0;1;0;4;1;1;2;2;3;9;1;3;16;2;0;0;0;0;0;3;0;1;0;0;0;0;0;1;0;2;2;1;0;8;2;0;7;1;1;1;0;0;0;1;1;0;0;1;1;1;0;3;3;2;2;1;0;0;7;0;0;0;3;0;3;3;2;1;0;1;10;2;2;4;0;0;0;18;1;1;0;0;0;10;1;0;2;0;0;2;2;1;1;6;1;3;0;0;1;1;1;0;3;0;18;7;3;9;3;0;3;2
32952-4130;insucesso;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;
33006-4130;insucesso;1;1;0;0;6;60;2;6;1;1;1;0;0;0;16;1;12;0;5;1;0;0;1;1;0;2;0;0;15;2;0;7;4;5;0;4;0;1;1;1;4;4;4;0;17;0;0;5;1;2;2;1;0;2;2;2;4;2;1;1;0;0;0;0;29;12;0;1;1;0;2;11;3;5;0;3;1;0;0;1;1;3;2;2;0;29;3;1;22;5;10;4;2;1;0;2;1;1;0;1;0;2;0;1;1;0;4;2;1;0;5;0;2;0;4;1;4;2;2;2;0;2;14;2;4;3;1;0;0;44;4;4;4;2;1;15;2;3;7;3;1;1;1;1;0;6;0;0;0;0;6;6;0;0;0;0;45;10;3;7;0;0;4;
33035-4605;SUCESSO;2;1;1;1;0;131;14;14;1;3;0;0;1;1;44;1;30;1;12;4;3;5;0;0;0;16;0;6;26;5;3;7;2;1;0;12;0;4;3;3;7;7;0;0;42;1;0;7;0;1;10;0;0;4;1;0;10;0;1;1;2;1;0;1;71;11;3;2;1;1;3;29;5;12;3;8;3;2;2;1;2;10;7;4;3;86;8;2;60;6;27;10;7;3;2;3;2;0;2;10;8;9;2;4;3;0;3;2;0;0;31;2;0;0;7;0;3;1;1;1;0;4;33;0;2;13;1;0;0;70;4;11;11;6;4;18;0;2;4;3;0;3;1;0;2;14;3;1;4;3;1;1;0;0;5;5;37;17;8;22;5;5;2;
33260-4604;SUCESSO;4;3;2;2;0;75;5;8;2;1;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;6;0;1;23;2;2;7;3;0;0;0;0;1;1;0;1;1;0;1;23;1;0;5;0;0;4;0;0;3;1;0;2;0;3;3;1;1;0;0;5;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;1;0;17;0;1;4;0;1;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;2;2;0;1;11;3;1;0;2;0;1;1;1;1;1;1;18;2;2;5;3;0;0;58;1;4;7;1;3;15;0;2;7;3;0;4;3;1;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
33396-6388;SUCESSO;0;0;0;0;0;54;2;6;0;2;0;0;0;0;14;0;9;1;3;2;0;0;0;0;0;3;0;0;10;1;0;3;2;0;0;6;0;0;0;0;7;5;3;1;9;0;0;2;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;20;6;1;2;3;3;0;7;2;5;2;3;2;0;0;1;0;2;1;0;5;28;0;1;18;2;7;3;1;1;0;0;0;0;3;0;0;2;2;1;1;1;2;1;1;0;2;0;1;0;2;0;1;1;1;1;1;1;7;4;1;0;0;0;0;26;1;1;0;0;1;5;0;0;2;2;0;0;0;0;0;18;6;0;3;5;0;0;0;0;6;4;21;11;3;10;5;3;2;
3345-4130;insucesso;0;0;0;0;0;22;1;2;1;1;0;0;0;0;4;1;3;0;0;0;0;0;0;0;0;1;0;0;8;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;5;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;6;1;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;2;2;0;0;8;1;0;6;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;3;0;1;0;1;1;1;1;0;0;0;1;4;2;0;0;0;0;0;20;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
33590-4604;insucesso;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
