IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>2>;14>2>14>;14>2>2>;14>2>31>;14>2>31>30>;14>2>41>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>30>30>30>;14>31>31>;14>31>41>;14>32>;14>32>31>;14>32>31>30>;14>38>;14>38>36>;14>39>;14>41>;14>41>2>;14>41>31>;14>41>41>;14>41>41>41>;14>49>;14>7>;16>;16>31>;16>31>30>;17>;17>30>;17>30>14>;17>30>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>31>;2>14>41>;2>2>;2>2>31>;2>3>;2>31>;2>31>30>;2>31>30>30>;2>41>;2>41>41>;2>46>;2>46>1>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>2>;30>14>31>;30>14>31>30>;30>14>41>;30>17>;30>17>30>;30>2>;30>30>;30>30>14>;30>30>30>;30>30>30>14>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>31>;30>30>41>;30>30>48>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>2>;31>30>;31>30>14>;31>30>17>;31>30>17>30>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>30>30>30>30>30>;31>30>30>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>41>;31>30>48>;31>31>;31>31>30>;31>41>;31>48>;32>;32>31>;32>31>30>;33>;34>;34>38>;36>;36>14>;36>34>;36>34>38>;36>36>;36>36>34>;36>36>36>;36>36>36>36>;36>36>36>36>36>;36>36>36>36>36>36>;36>36>36>36>36>36>36>;36>38>;38>;38>14>;38>33>;38>36>;38>41>;39>;41>;41>14>;41>2>;41>31>;41>31>30>;41>38>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>30>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;7>;7>5>;7>5>5>;7>6>;8>
36342-6398;SUCESSO;0;0;0;0;66;5;9;3;0;0;0;0;0;0;28;0;25;7;1;0;0;1;0;0;0;0;4;2;0;11;0;1;3;1;0;1;3;3;0;12;12;4;0;10;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;13;2;2;2;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;9;8;1;0;45;9;0;37;9;2;2;1;0;0;0;0;0;9;8;0;0;1;1;0;0;0;0;0;1;1;0;18;0;1;0;10;0;7;5;1;0;0;1;9;5;0;2;0;0;20;2;0;1;1;1;5;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;2;1;1;0;0
36354-5388;SUCESSO;4;2;1;0;59;2;5;0;0;0;0;0;1;1;16;0;10;2;0;0;0;0;0;0;0;0;0;0;0;9;1;0;1;0;0;4;0;0;0;8;7;1;4;19;0;0;0;3;0;0;2;0;0;2;0;0;2;0;2;2;1;10;0;3;35;9;0;0;0;3;0;0;0;8;3;1;0;0;0;0;0;1;0;0;2;2;0;0;34;1;1;22;4;0;0;2;0;0;0;0;0;1;1;0;0;1;1;2;1;7;4;0;1;1;0;4;0;1;0;0;0;0;0;0;0;0;1;5;1;1;1;1;0;26;0;5;3;1;1;5;0;1;1;1;0;7;3;2;0;1;0;0;0;0;0;0;1;1;8;0;7;1;1;1;0
36357-5388;SUCESSO;4;2;2;1;37;0;8;0;0;0;0;0;4;2;3;0;2;1;1;1;1;0;0;0;0;0;2;0;0;10;1;1;3;1;1;3;0;0;0;1;1;1;0;25;3;1;0;2;0;0;2;0;0;1;1;1;3;0;2;2;1;5;0;3;13;4;2;0;0;2;0;0;0;5;2;1;1;1;0;0;0;0;1;0;0;0;1;0;9;1;0;7;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;4;0;1;0;3;1;3;1;1;1;1;0;4;2;1;0;0;0;20;0;2;2;0;0;4;0;1;1;0;0;4;2;2;1;2;0;0;0;1;1;0;4;4;1;1;5;4;4;1;0
36359-7098;insucesso;1;1;0;0;21;2;9;0;3;1;0;0;0;0;3;0;1;0;1;1;1;0;0;0;0;0;1;0;0;5;0;2;0;0;0;1;0;0;0;0;0;0;0;11;0;0;0;0;0;0;6;1;0;2;0;0;2;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;8;0;2;2;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;2;1;1;3;1;1;1;3;0;2;2;2;0;0;0;4;1;2;1;0;0;9;2;0;2;1;1;3;0;1;2;2;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0
36365-7098;insucesso;0;0;0;0;76;7;7;1;2;0;0;0;0;0;28;1;21;0;3;1;1;1;1;0;0;0;4;0;0;4;0;0;0;0;0;3;2;2;0;16;16;2;5;18;0;0;0;3;2;1;2;2;0;3;3;1;0;0;0;0;1;0;0;0;66;6;0;0;0;0;0;0;4;21;2;5;0;3;2;0;0;6;0;0;7;6;0;0;54;3;3;44;0;0;0;13;5;3;2;0;0;1;1;0;0;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;20;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;5;1;2;2;1;1;0;0;0;40;16;9;0;0;0;0
36368-5388;SUCESSO;2;1;1;1;41;0;13;0;3;1;0;2;0;0;4;0;2;0;1;0;0;0;0;0;0;0;4;0;0;7;1;0;4;2;0;3;0;0;0;2;2;0;0;28;1;1;0;2;0;0;7;0;0;6;5;4;6;0;1;1;0;0;0;0;19;0;0;0;0;0;0;0;0;7;0;4;0;4;3;2;2;0;2;0;1;0;4;1;20;0;2;12;0;0;0;6;3;3;3;2;2;0;0;0;1;0;0;3;0;0;0;0;3;2;2;7;2;1;0;3;1;3;3;2;2;2;1;12;0;3;4;3;0;42;2;3;6;4;3;20;0;2;9;3;2;2;1;1;1;1;0;0;0;0;0;0;5;4;6;4;6;1;1;1;0
36373-5469;SUCESSO;3;3;1;1;105;5;7;2;0;0;0;1;0;0;12;0;5;0;0;0;0;0;0;0;0;0;2;0;0;20;1;1;2;1;8;2;2;1;1;0;0;0;0;19;1;0;0;6;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;21;2;0;0;0;0;0;0;0;5;0;3;0;2;2;0;0;0;2;0;1;1;2;0;27;2;1;12;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;2;1;15;0;2;0;6;2;2;0;0;0;0;0;8;3;1;1;1;0;65;1;2;2;1;1;10;0;1;4;2;1;4;2;1;2;1;1;0;0;17;1;9;4;4;1;0;6;4;4;0;0
36375-7098;SUCESSO;1;0;1;1;41;3;4;0;0;0;0;0;0;0;20;0;17;0;3;1;0;3;0;0;0;0;1;1;0;4;0;0;0;0;0;3;1;1;1;9;8;1;0;10;1;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;42;2;1;0;0;0;2;2;2;9;0;5;0;2;2;1;1;1;0;0;2;1;0;0;30;0;0;28;1;1;1;7;4;2;2;1;1;0;0;0;0;4;3;1;0;0;0;0;1;1;0;20;0;1;0;5;1;1;0;0;0;0;1;4;0;0;1;0;0;9;0;0;0;0;0;1;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;16;9;5;0;0;1;0
36379-5469;SUCESSO;2;2;1;1;84;1;20;1;2;2;0;2;0;0;19;0;8;0;6;3;0;0;0;0;0;0;2;2;0;18;4;3;5;1;8;5;3;2;2;0;0;0;0;48;1;1;0;6;0;0;8;0;0;7;3;2;4;0;1;1;0;5;0;5;33;5;2;2;1;0;0;0;3;21;3;9;3;5;4;3;3;0;2;1;2;0;2;1;45;1;4;25;0;0;0;17;8;4;3;3;3;1;0;0;0;2;1;4;0;1;1;0;1;1;1;8;0;1;0;4;1;3;2;1;1;1;0;4;2;1;2;0;1;42;2;8;5;4;1;14;0;0;2;0;0;4;2;2;1;13;0;0;2;12;9;1;2;2;4;0;5;2;2;0;0
36382-5469;insucesso;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
36384-7098;insucesso;0;0;0;0;23;2;4;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;5;5;0;1;22;0;0;0;0;0;0;3;0;0;7;3;0;3;0;0;0;0;0;0;0;32;2;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;2;2;3;0;28;0;2;16;1;0;0;0;0;0;0;0;0;1;1;2;0;2;2;3;0;0;0;0;2;1;0;10;0;1;0;3;0;0;0;0;0;0;1;8;0;1;1;4;0;33;0;4;0;0;0;5;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
36387-5388;SUCESSO;5;1;3;3;95;21;14;3;2;1;0;1;0;0;28;0;23;4;17;12;7;1;0;0;0;0;8;1;0;28;0;1;3;1;1;6;1;1;1;8;7;2;5;31;3;2;0;5;0;0;3;0;0;2;2;1;3;0;1;1;0;2;0;0;45;16;1;14;13;1;2;2;0;37;10;23;8;14;9;5;3;12;3;0;13;10;4;0;48;11;1;37;8;0;0;28;21;13;8;4;2;3;3;0;0;2;1;1;0;6;0;0;2;1;0;8;1;0;0;3;0;1;0;0;0;0;1;14;2;1;1;3;2;64;7;1;1;0;0;7;0;0;2;2;0;5;1;1;3;3;1;1;1;1;0;0;3;3;27;5;9;3;3;2;0
36389-5469;SUCESSO;2;1;1;0;52;2;5;0;0;0;0;2;0;0;3;0;2;0;1;0;0;0;0;0;0;0;0;0;0;15;4;0;4;2;0;2;1;1;1;1;1;0;1;25;1;0;0;3;0;0;3;0;0;3;2;0;6;0;1;1;0;3;0;2;8;0;0;0;0;0;0;0;1;2;0;1;0;1;1;0;0;0;2;0;0;0;3;0;14;2;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;1;0;4;0;1;0;3;1;2;1;1;0;0;1;3;0;2;0;0;0;40;1;7;4;2;0;18;0;2;7;4;2;2;1;1;0;0;0;0;0;0;0;0;1;1;2;0;3;1;1;1;0
36390-5468;insucesso;1;0;1;1;16;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;11;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;1;1;5;0;1;1;3;0;2;1;1;0;0;0;3;0;1;0;0;0;25;0;0;1;0;0;7;0;0;3;3;2;1;0;0;1;4;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
36396-5714;SUCESSO;1;1;1;0;44;3;10;0;2;2;0;1;0;0;6;0;2;1;1;0;0;0;0;0;0;0;5;1;0;4;0;0;0;0;0;0;1;1;1;1;1;0;0;17;1;1;0;2;0;0;5;0;0;5;3;0;2;0;0;0;0;0;0;0;12;5;0;1;0;0;0;0;1;2;0;1;0;1;1;0;0;0;0;1;1;0;0;1;17;0;1;8;4;0;0;1;0;0;0;0;0;1;0;0;0;1;1;5;2;0;0;0;2;2;1;11;1;2;0;5;2;3;2;1;0;0;1;14;2;2;2;4;1;18;2;3;0;0;2;6;0;0;2;0;0;1;1;1;0;4;0;2;1;0;0;0;1;1;0;0;1;1;1;0;0
36399-5468;insucesso;1;1;0;0;50;5;8;3;1;0;0;0;1;0;3;1;0;0;0;0;0;0;0;1;1;1;6;0;0;13;1;0;0;0;0;1;2;2;0;0;0;0;0;11;0;0;0;4;0;1;2;0;0;0;0;0;0;0;1;0;0;1;1;0;7;2;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4;4;2;12;4;2;2;1;0;0;0;0;0;0;1;11;4;4;5;0;1;27;2;1;1;1;0;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0
36399-6398;SUCESSO;2;0;2;2;36;1;1;1;0;0;0;0;17;13;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;1;1;0;0;1;1;0;0;0;0;0;21;2;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;1;0;16;1;0;0;9;0;2;0;0;0;0;1;5;1;2;2;0;1;22;1;1;0;0;0;3;0;0;1;0;0;2;0;0;2;3;1;1;0;0;0;0;2;0;1;0;3;2;0;0;0
36435-7118;SUCESSO;3;2;2;1;112;1;18;0;6;4;0;0;1;1;36;0;30;0;8;5;0;2;0;0;0;0;4;1;0;19;2;2;4;1;0;5;3;3;1;19;18;1;5;36;2;2;0;0;0;0;12;0;0;7;3;1;2;0;1;1;0;4;0;1;94;2;0;0;0;0;2;2;1;24;0;12;0;3;3;3;3;1;1;1;2;0;7;4;75;2;0;56;1;2;2;12;6;1;1;1;1;1;0;0;0;4;3;4;1;0;0;0;3;1;1;34;2;1;0;17;1;10;6;2;1;0;1;23;0;3;8;3;0;78;1;5;3;2;1;17;0;0;5;1;1;3;2;2;1;7;0;2;0;0;0;0;3;2;11;3;9;3;2;1;0
36453-5468;insucesso;1;0;1;1;21;5;2;0;0;0;0;0;10;7;0;0;0;0;0;0;0;0;0;3;3;2;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;15;1;1;1;0;0;0;4;0;2;0;0;0;0;0;0;0;4;12;2;10;7;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;1;0;0;1;1;0;0;8;0;0;6;0;0;0;3;2;0;0;0;0;0;0;0;0;4;3;0;0;6;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;4;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;21;15;0;9;0;0;0;4;1;0;0;4;4;1;0;5
36453-7274;SUCESSO;1;0;1;1;54;9;5;0;2;0;0;2;15;9;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;7;0;0;1;0;0;3;0;0;0;0;0;0;0;28;1;1;0;0;0;0;12;0;0;2;0;0;6;0;0;0;10;16;0;9;7;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;17;0;2;6;0;0;0;2;1;0;0;0;0;0;0;0;1;3;0;1;3;4;3;0;2;1;0;7;0;0;0;2;0;1;0;0;0;0;0;11;1;0;1;1;3;41;2;0;3;0;2;10;0;2;3;2;1;1;0;0;1;58;40;0;18;0;0;0;8;0;0;0;9;8;0;0;0
36456-6388;SUCESSO;3;0;3;3;69;0;9;0;0;2;0;3;0;0;23;0;11;0;7;2;2;2;0;0;0;0;9;2;0;6;0;1;1;0;0;1;0;0;0;4;3;1;0;26;2;2;0;3;0;0;2;0;0;3;3;1;5;0;0;0;0;1;0;0;29;3;1;0;0;1;0;0;3;19;2;10;1;6;2;0;0;0;6;2;3;2;6;2;47;2;0;26;0;0;0;18;9;6;2;0;0;1;1;0;0;4;4;3;1;1;0;0;5;2;1;12;4;0;0;5;0;2;1;1;1;1;2;18;0;5;6;3;0;50;1;3;5;3;2;17;0;0;4;0;0;3;0;0;3;6;0;0;2;0;0;0;0;0;6;1;6;0;0;2;0
36466-7118;SUCESSO;1;0;1;1;50;0;3;0;1;1;0;0;0;0;20;0;12;0;0;0;0;2;0;0;0;0;3;0;0;7;1;0;2;0;1;1;2;2;1;16;14;0;8;10;1;1;0;0;0;0;1;0;0;1;0;0;2;0;0;0;1;0;0;0;62;0;0;0;0;0;2;2;0;17;0;7;0;2;2;1;0;1;0;0;5;2;4;0;61;1;1;36;0;1;1;6;4;2;2;1;0;3;1;0;0;8;4;9;0;0;0;0;2;2;2;31;2;2;0;9;1;3;1;0;0;0;0;13;1;1;3;3;0;58;0;1;3;2;1;11;0;0;0;0;0;3;0;0;1;4;0;0;0;3;3;1;2;2;4;4;4;2;2;1;0
36482-7118;SUCESSO;2;1;1;0;30;2;3;0;0;0;0;0;1;0;9;0;5;0;0;0;0;1;0;0;0;0;0;0;0;4;1;0;0;0;0;0;2;2;1;4;4;0;0;7;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;24;0;0;0;0;0;0;0;1;2;0;1;0;1;0;0;0;0;0;1;1;0;2;8;16;1;0;10;0;0;0;0;0;0;0;0;0;1;0;0;2;2;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;1;0;0;2;0;1;0;0;0;2;1;1;0;13;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0
36483-5468;insucesso;1;0;1;1;65;9;10;3;1;4;4;0;0;0;18;0;13;0;12;6;1;1;0;0;0;0;4;0;0;10;1;2;5;3;0;0;2;2;0;12;9;6;0;14;1;1;1;4;0;0;2;1;0;7;7;7;0;0;0;0;0;0;0;0;36;17;2;0;0;1;8;8;0;27;8;17;0;5;2;2;0;1;0;0;1;1;2;0;34;2;2;27;1;0;0;25;15;4;2;0;0;0;0;0;0;2;0;1;0;0;0;0;3;2;0;6;0;0;0;0;0;0;0;0;0;0;2;8;2;3;0;1;0;15;0;2;4;3;0;8;1;2;5;2;1;4;0;0;1;4;0;1;1;3;2;2;0;0;0;0;0;0;0;0;0
36483-7274;SUCESSO;1;1;0;0;65;5;6;0;3;0;0;0;0;0;27;0;17;2;11;5;2;1;0;0;0;0;5;0;0;3;0;1;0;0;4;0;2;2;0;10;10;3;2;10;0;0;0;1;0;0;3;0;0;1;1;0;0;0;1;1;0;0;0;0;30;10;0;1;0;0;7;7;0;19;4;8;1;3;0;0;0;2;0;3;3;2;1;4;36;3;2;24;3;1;1;16;7;3;0;0;0;1;1;0;1;4;2;0;0;0;0;0;1;1;1;4;0;1;0;1;0;1;1;1;1;1;0;9;2;0;1;0;0;7;0;0;3;1;0;2;0;1;1;1;0;2;1;1;0;11;0;2;2;6;6;5;0;0;0;0;0;0;0;0;0
36491-7098;SUCESSO;1;0;1;1;67;1;3;0;1;0;0;0;0;0;27;0;21;0;2;1;1;1;0;0;0;0;3;0;0;10;0;1;1;0;0;1;1;1;1;7;7;0;0;26;0;0;0;0;0;0;5;0;0;4;4;1;6;0;0;0;0;1;0;0;70;1;0;1;1;0;1;1;2;19;1;9;0;7;3;3;3;0;2;0;1;0;4;2;53;0;1;44;0;0;0;13;7;5;2;2;2;1;0;0;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;0;3;1;45;2;1;4;4;1;8;0;1;1;0;0;2;0;0;1;8;2;1;2;0;0;0;4;2;0;0;7;4;1;0;0
36509-5469;SUCESSO;1;0;1;1;67;4;7;2;0;2;0;1;1;0;22;0;14;1;5;2;1;3;0;0;0;0;4;1;0;11;1;0;3;1;0;2;2;2;2;7;7;0;4;29;1;1;0;7;0;0;3;0;0;6;4;4;6;0;0;0;0;4;0;2;45;8;1;2;2;0;2;2;0;22;4;15;1;6;3;2;1;3;2;1;4;1;6;2;50;3;6;33;3;1;1;15;9;4;2;1;1;1;0;0;1;5;3;5;2;2;2;0;1;1;0;12;0;1;0;1;0;1;1;1;1;1;0;17;1;1;7;4;0;80;2;9;4;1;2;20;0;1;7;4;1;2;0;0;1;5;1;1;0;0;0;0;4;3;20;9;9;4;3;2;0
36520-5388;insucesso;1;0;1;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36520-5714;insucesso;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36526-5388;SUCESSO;0;0;0;0;73;2;6;0;0;2;0;0;1;0;27;0;19;0;5;1;1;2;0;0;0;0;3;0;0;9;1;0;1;0;0;1;2;2;2;8;8;0;1;15;0;0;0;0;0;0;1;0;0;3;3;2;1;0;0;0;2;1;0;0;42;3;0;1;0;1;3;3;0;14;2;2;0;2;2;1;1;1;1;2;1;1;2;10;44;1;2;36;1;3;3;13;2;2;2;1;1;0;0;0;5;2;2;1;3;0;0;0;1;1;1;3;0;1;0;2;1;1;1;1;0;0;0;8;0;0;0;3;0;29;0;1;3;2;2;5;0;0;1;1;1;0;0;0;0;28;3;1;5;0;0;0;0;0;16;7;2;0;0;1;0
36577-6398;SUCESSO;4;2;3;3;38;0;3;0;0;1;0;1;0;0;5;0;3;0;0;0;0;0;0;0;0;0;4;0;0;8;1;0;3;1;0;0;2;2;2;0;0;0;0;10;3;3;0;2;0;0;0;0;0;1;1;0;2;0;2;1;0;0;0;0;13;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;2;1;0;0;16;2;0;11;0;0;0;2;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;5;5;1;18;1;2;0;13;0;8;3;3;3;3;4;9;0;3;2;1;0;33;2;2;0;0;1;9;0;0;4;2;2;4;1;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
36614-6388;insucesso;0;0;0;0;13;1;1;0;1;0;0;0;0;0;3;0;2;0;2;2;1;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;4;3;0;2;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;16;0;0;0;0;0;1;0;0;12;0;7;0;5;3;2;0;1;0;0;2;2;0;2;5;0;0;4;0;0;0;4;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;4;0;2;0;4;0;4;4;1;0;0;2;3;2;1;1;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;1;0;0;2;1;1;0;0
36634-7098;SUCESSO;0;0;0;0;111;5;6;0;3;0;0;0;0;0;57;0;43;2;21;10;6;4;0;0;0;0;6;1;0;16;1;0;2;0;1;4;2;1;1;8;8;2;1;20;0;0;0;2;0;0;6;0;0;4;3;1;2;0;0;0;1;0;0;0;93;13;1;5;5;1;1;1;3;42;7;20;3;10;8;7;3;2;6;0;5;3;11;1;90;3;2;69;3;0;0;33;16;8;6;5;2;3;3;0;1;6;4;7;3;0;0;0;2;1;1;17;2;0;0;5;0;2;2;2;2;2;0;15;1;2;4;4;0;60;4;2;7;3;2;12;0;2;2;0;0;0;0;0;0;11;0;2;1;4;3;2;4;4;6;3;10;4;4;2;0
36691-5469;insucesso;1;0;1;1;24;2;5;2;0;0;0;0;0;0;3;0;2;0;1;0;0;0;0;0;0;0;1;0;0;9;2;0;1;1;0;0;1;1;0;3;3;0;1;8;0;0;0;3;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;7;1;0;0;0;0;2;2;0;4;0;1;0;1;0;0;0;0;0;0;2;1;0;1;8;2;0;4;1;0;0;2;1;0;0;0;0;2;1;0;0;1;1;0;1;0;0;0;1;1;0;2;0;1;0;1;0;1;1;1;0;0;1;4;1;1;1;0;1;13;2;2;0;0;1;1;0;0;1;0;0;1;0;0;1;3;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0
36691-5714;SUCESSO;1;0;1;1;41;2;5;2;1;1;0;0;0;0;17;0;10;4;9;7;3;0;0;0;0;0;4;0;0;11;2;0;3;2;0;1;4;4;0;3;3;1;1;10;1;1;0;3;0;0;2;0;0;3;3;2;2;0;0;0;1;1;0;0;17;8;2;4;3;0;2;2;1;13;6;10;3;7;5;0;0;5;0;2;7;4;0;2;26;4;0;15;4;0;0;12;9;6;5;0;0;3;1;0;0;3;1;1;4;6;1;0;3;1;0;7;1;0;0;3;0;0;0;0;0;0;1;9;2;3;1;2;0;20;3;3;1;0;3;7;0;1;2;0;0;1;0;0;1;5;1;3;0;1;1;1;0;0;0;0;2;0;0;0;0
36707-5714;insucesso;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36899-5388;SUCESSO;2;1;1;1;41;0;10;0;4;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;3;1;0;10;1;0;2;2;1;1;2;2;2;5;5;0;2;21;2;1;0;1;0;0;6;0;0;3;0;0;5;0;1;1;0;0;0;0;16;0;0;0;0;0;1;1;0;7;0;1;0;1;1;1;0;0;0;2;0;0;0;4;13;0;0;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;2;1;0;5;0;1;0;3;1;3;2;2;2;2;1;9;1;2;2;1;0;25;0;3;3;1;3;3;0;1;2;1;0;1;1;1;1;8;0;4;2;2;0;2;0;0;0;0;4;0;0;0;0
