IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>14>41>;14>2>;14>2>14>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>30>31>30>;14>31>31>;14>32>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>41>41>41>41>41>;14>41>43>;14>43>;14>43>44>;14>43>44>44>;14>43>44>44>44>;14>48>;14>49>;14>49>49>;14>7>;14>7>5>;14>7>5>5>;14>8>;16>;16>31>;17>;17>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>41>;2>2>;2>3>;2>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>31>30>;30>14>41>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>31>;30>31>30>;30>31>30>31>;30>32>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>41>;31>30>;31>30>14>;31>30>14>31>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>31>30>31>;31>31>;31>31>30>;31>32>;31>41>;31>41>41>;31>48>;32>;32>14>;32>31>;32>31>30>;41>;41>14>;41>2>;41>31>;41>31>14>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>31>;41>41>41>41>;41>41>41>41>41>;41>41>41>41>41>41>;41>41>41>41>41>41>41>;41>41>43>;41>41>43>44>;41>43>;41>43>44>;41>43>44>44>;41>43>44>44>44>;42>;43>;43>14>;43>41>;43>44>;43>44>14>;43>44>44>;43>44>44>44>;43>44>44>44>44>;43>44>44>44>44>44>;44>;44>14>;44>14>41>;44>14>41>41>;44>14>43>;44>14>43>44>;44>41>;44>44>;44>44>14>;44>44>14>41>;44>44>44>;44>44>44>14>;44>44>44>44>;44>44>44>44>14>;44>44>44>44>44>;44>44>44>44>44>44>;45>;45>43>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>30>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;6>6>6>6>;7>;7>14>;7>5>;7>5>5>;7>6>;8>;8>7>
28164-4114;insucesso;1;0;1;1;35;1;1;3;0;0;0;14;1;7;0;1;0;0;0;0;0;11;2;1;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1;4;4;2;2;5;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;10;3;2;0;1;1;0;0;0;0;0;0;0;0;1;0;2;24;5;2;0;8;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;22;0;0;3;2;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;3;0;0;3;1;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;4;1;0;1;0;5;2;4;1;1;0;0;0;0;1;0;1;1;0;1;0
28164-5799;insucesso;1;0;1;1;27;0;0;2;0;0;0;15;0;5;0;0;0;1;0;5;0;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;4;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;20;0;0;0;8;0;0;0;0;0;0;1;0;0;5;2;0;4;1;0;0;0;0;0;17;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;0;0;0;1;0;0;0;3;3;10;8;6;0;5;0;3;3;1;0;0
28164-6590;SUCESSO;0;0;0;0;29;1;0;3;0;0;0;7;0;2;2;0;0;0;0;1;0;3;0;1;0;0;0;0;0;0;0;0;2;5;5;2;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;13;0;0;0;5;3;1;0;0;0;0;0;0;0;2;0;0;2;1;1;0;0;0;0;9;0;1;2;0;1;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7;1;0;0;2;6;4;6;0;0;25;11;5;3;2;0;0;0;2;0;0
28173-4433;insucesso;2;1;1;0;33;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;2;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;2;2;13;0;0;0;2;0;3;0;1;1;1;1;0;0;0;0;4;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;17;0;1;1;0;0;5;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;5;0;1;4;1;2;2;2;1;8;3;0;0;0;0;0;5;1;0;3;1;3;1;1;1;1;0;2;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28177-4114;insucesso;1;0;1;1;14;2;2;0;0;0;0;1;0;1;1;0;0;0;0;0;1;5;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;4;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;14;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;1;2;1;1;1;0;16;4;2;0;3;0;1;0;1;0;0
28198-5490;insucesso;1;0;1;1;22;0;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;8;0;3;1;1;0;0;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;4;1;1;1;0;0;0;0;1;0;0;0;0;2;1;0;3;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;0;5;0;0;0;3;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;1;0;1;8;0;0;3;0;1;0;0;0;1;0;1;0;0;0;0;6;0;1;5;0;1;0;0;0;10;3;2;1;1;1;0;4;2;1;2;2;2;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0
28250-4917;SUCESSO;2;1;1;1;30;2;0;3;0;0;0;5;0;0;0;0;0;0;0;2;0;7;0;3;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;1;5;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;4;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;3;1;0;1;0;0;0;0;0;0;4;0;0;1;0;2;0;0;0;0;17;0;0;3;0;1;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;1;1;1;0;5;1;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;2;1;1;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28256-5061;insucesso;0;0;0;0;5;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;1;1;0;0;0;0;0;0;1;0;3;2;1;1;3;0;0;2;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;1;1;0;0;0;1;0;0
28386-5061;insucesso;0;0;0;0;10;0;0;4;1;0;0;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28391-5489;insucesso;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28835-4435;SUCESSO;1;0;1;1;11;2;0;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;4;0;0;0;3;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29011-4114;SUCESSO;1;0;1;1;32;1;1;0;0;4;0;2;0;1;0;1;0;0;0;0;0;13;0;5;1;1;0;2;6;6;1;1;0;1;0;0;0;0;0;1;1;0;0;6;0;0;0;1;0;0;0;1;0;0;0;0;5;0;1;7;3;0;0;1;4;3;1;1;0;0;0;0;0;0;2;0;9;0;0;0;6;0;0;3;1;1;0;0;0;0;1;1;0;0;0;2;1;0;0;0;40;1;3;2;0;1;17;0;1;9;1;4;2;1;0;3;1;6;3;0;0;0;16;0;1;12;2;2;2;1;0;20;3;2;0;1;1;0;3;2;2;3;2;1;1;0;0;1;1;1;0;0;1;2;0;0;2;0;3;0;1;1;1;0;0;0;0;2;0;1;1;0;0;0
29016-4114;insucesso;1;1;0;0;24;0;0;2;0;1;0;2;0;1;0;0;0;1;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;0;0;0;1;0;0;2;0;0;0;0;0;3;3;0;6;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;9;5;0;1;6;0;0;0;0;0;0;6;2;0;1;1;2;0;0;0;2;1;2;0;20;0;1;1;0;1;7;0;1;2;0;2;1;1;0;0;0;0;0;0;0;0;3;0;0;2;0;1;0;0;0;5;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;5;1;1;1;4;0;0;0;2;3;3
29016-5061;SUCESSO;1;0;1;1;24;2;0;5;3;0;0;4;0;2;0;0;0;0;0;0;2;5;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;1;1;8;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;7;3;0;0;1;0;0;0;0;0;0;4;3;3;0;0;0;12;7;1;1;6;3;0;0;0;0;0;3;3;3;0;0;0;0;0;0;5;0;3;2;15;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0
29379-6895;insucesso;0;0;0;0;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;16;0;1;0;0;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;1;1;1;0;0;3;1;1;0;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;7;2;0;0;0;1;0;0;0;0;5;0;0;0;1;0;0;0;1;0;0
30492-4433;insucesso;1;1;0;0;51;1;0;4;1;0;0;8;1;2;1;0;0;0;0;2;0;8;2;3;1;0;0;1;3;3;2;0;0;1;0;1;0;0;3;3;3;0;0;8;0;0;0;2;0;0;0;0;1;1;1;0;1;0;0;10;2;0;0;0;3;0;2;1;0;0;0;0;0;0;0;0;20;7;1;1;6;1;0;2;1;1;0;0;0;0;5;1;0;1;1;0;0;0;0;0;30;2;1;4;1;1;13;0;1;3;0;1;1;0;0;1;1;3;3;0;0;2;12;0;0;10;1;4;4;1;0;13;7;2;1;1;1;1;6;3;2;4;3;1;1;0;0;3;3;1;1;1;0;2;0;0;0;0;3;1;2;0;0;33;20;10;6;7;1;0;0;3;3;3
