IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;13>;14>;14>14>;14>14>2>;14>14>41>;14>2>;14>2>14>;14>2>2>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>31>;14>32>;14>32>31>;14>41>;14>41>2>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>41>41>41>41>41>;14>43>;14>43>44>;14>43>44>44>;14>48>;14>49>;14>7>;14>7>5>;14>7>5>5>;14>8>;16>;16>31>;17>;17>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>2>;2>14>41>;2>2>;2>3>;2>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>41>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>31>;30>31>30>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>41>;31>30>;31>30>14>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>31>;31>30>31>30>;31>31>;31>31>30>;31>41>;31>48>;32>;32>14>;32>31>;32>31>30>;41>;41>14>;41>2>;41>31>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>41>;41>41>41>41>41>;41>41>41>41>41>41>;41>41>41>41>41>41>41>;41>41>43>;41>41>43>44>;41>43>;41>43>44>;41>43>44>44>;42>;43>;43>44>;43>44>14>;43>44>44>;43>44>44>44>;43>44>44>44>44>;43>44>44>44>44>44>;44>;44>14>;44>14>41>;44>14>43>;44>44>;44>44>14>;44>44>14>41>;44>44>44>;44>44>44>14>;44>44>44>44>;44>44>44>44>14>;44>44>44>44>44>;45>;45>43>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;6>6>6>6>;7>;7>14>;7>5>;7>5>5>;7>6>;8>;8>7>
30777-4433;SUCESSO;2;0;2;2;0;33;2;0;0;10;2;1;0;0;3;0;1;1;0;0;0;1;0;0;14;1;7;2;2;0;2;2;1;0;1;0;0;0;0;1;1;0;0;22;1;1;1;3;0;1;3;0;2;0;0;0;0;1;1;0;6;2;0;1;0;0;0;0;0;1;1;1;0;10;0;0;0;6;2;0;0;0;0;0;1;1;1;0;0;0;0;0;35;1;3;2;1;15;0;1;6;4;2;2;2;1;0;2;2;0;0;5;5;0;2;1;1;0;12;2;1;0;4;0;0;2;0;1;0;1;1;0;2;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30799-5384;SUCESSO;2;1;0;0;0;74;4;0;1;12;4;0;0;0;20;0;18;11;7;4;0;0;0;0;25;1;12;1;0;0;6;4;3;0;0;7;0;0;0;4;4;2;2;19;0;0;0;6;0;1;0;0;1;1;1;0;0;0;0;0;33;22;8;8;12;8;9;4;2;3;1;2;0;39;4;1;2;31;14;12;9;4;1;0;2;1;2;0;0;0;0;0;70;1;4;6;1;27;0;5;6;2;2;1;0;2;0;2;2;1;0;16;14;0;7;4;4;0;30;3;3;0;9;3;3;6;3;5;3;3;0;0;2;2;1;0;0;0;0;0;0;0;0;1;1;20;5;1;1;8;0;1;1;2;0;0
30807-5489;SUCESSO;2;1;1;1;1;54;1;0;1;5;0;1;0;0;8;0;3;1;1;1;0;0;0;0;20;3;5;0;0;0;0;0;0;1;5;1;1;1;0;1;1;0;0;14;1;1;1;1;0;0;1;0;2;0;0;0;0;0;0;0;7;1;1;1;1;0;1;1;0;0;0;1;1;16;1;1;0;7;1;1;1;1;0;0;0;0;2;0;0;0;0;0;64;5;4;5;2;9;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;8;4;0;0;6;4;0;3;2;0;0;0;0;5;0;3;2;0;0;0
30808-4435;SUCESSO;3;3;1;1;0;44;2;0;0;2;0;0;0;0;18;0;16;0;14;10;0;1;0;0;9;1;3;2;1;1;4;2;1;0;0;3;1;1;0;1;1;2;2;11;0;0;0;1;0;1;0;0;2;2;2;2;0;0;0;0;43;2;0;1;31;2;23;19;15;5;2;4;0;38;2;0;0;31;0;24;19;17;2;1;4;3;2;0;1;0;0;0;42;0;3;6;3;13;0;1;7;3;3;3;2;1;0;3;1;1;0;8;3;0;3;2;0;0;7;3;1;0;6;1;0;4;1;2;0;2;2;0;3;3;3;1;2;1;0;0;1;0;1;8;8;1;0;0;0;11;0;6;6;1;0;0
30812-5490;SUCESSO;2;2;0;0;0;44;1;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;1;0;0;0;0;5;2;2;2;0;0;0;0;21;1;0;1;5;0;2;2;1;1;0;2;5;19;2;0;0;13;1;3;2;2;0;0;0;0;3;0;0;0;0;0;84;2;2;4;2;24;0;2;11;3;1;0;0;0;0;1;1;1;0;3;2;0;2;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;2;0;5;0;0;0;0;0;0;1;1;0;0;0;0;6;0;1;1;0;0;0
30813-5490;SUCESSO;3;2;1;1;0;63;5;0;1;5;1;0;5;2;9;1;6;1;2;1;1;1;0;0;27;1;8;3;0;0;1;1;0;1;0;3;1;1;0;1;0;1;1;15;1;1;1;5;0;1;1;0;3;0;0;0;0;6;2;2;21;3;1;1;6;1;1;0;0;5;4;0;1;23;3;1;1;17;2;5;1;0;5;4;2;1;1;0;1;0;1;0;71;2;3;4;2;18;0;0;5;1;1;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;1;0;3;2;2;1;4;2;0;0;1;0;0;3;3;4;2;1;1;7;0;2;2;1;2;0
30834-4435;SUCESSO;2;1;1;1;0;68;7;0;1;14;4;2;0;0;28;2;22;0;7;5;6;1;0;0;13;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;8;25;1;1;1;10;0;0;2;0;1;1;1;1;0;1;1;0;61;5;2;0;16;2;10;2;1;10;6;5;1;47;5;2;1;39;1;11;8;2;10;6;1;1;1;0;0;0;0;0;41;3;1;1;1;16;0;0;3;1;0;0;0;0;0;1;1;0;0;4;4;0;1;0;0;0;11;1;1;0;1;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;0;0;0;0;0;3;3;0;0;0;0;3;0;3;3;0;1;0
30904-4603;SUCESSO;3;2;1;1;0;48;1;0;0;4;2;0;1;0;3;0;3;2;0;0;1;0;0;0;18;1;5;3;2;1;3;2;1;0;0;1;1;1;0;1;1;0;0;6;1;1;1;4;0;2;0;0;0;2;2;2;0;2;2;1;12;5;1;1;0;0;0;0;0;4;4;0;0;13;0;0;0;11;4;0;0;0;4;4;1;0;0;0;0;0;0;0;35;0;1;1;1;9;0;0;5;2;1;1;0;1;0;1;1;0;0;8;6;0;3;1;0;0;12;3;1;0;3;0;0;1;0;0;0;0;1;0;3;2;2;1;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;2;2;0;0;0
30926-4433;SUCESSO;2;1;1;1;0;118;37;0;7;11;4;1;8;2;7;2;3;0;0;0;3;1;2;0;29;0;14;8;6;5;3;3;1;1;12;2;1;1;0;0;0;1;1;23;1;1;1;8;0;4;3;0;0;1;1;1;0;14;5;4;20;1;1;0;7;0;6;4;3;10;6;0;0;23;3;3;1;17;0;7;6;4;8;3;8;8;1;3;4;0;4;1;98;1;2;6;4;29;0;2;11;6;5;4;2;1;0;2;2;1;0;13;11;0;4;3;1;0;34;3;2;0;10;1;0;4;1;1;1;1;3;0;2;1;1;1;5;0;0;0;13;1;8;6;5;0;0;0;0;7;0;4;4;0;2;0
30940-4435;SUCESSO;2;0;2;2;0;104;6;0;1;7;3;0;0;0;38;3;24;0;7;4;2;5;0;0;14;1;6;2;1;0;3;2;1;0;0;1;0;0;0;8;8;10;8;18;2;2;2;7;0;0;1;0;5;0;0;0;0;2;2;0;78;9;1;0;30;3;16;11;7;12;5;5;1;84;8;2;1;63;2;20;10;8;8;2;14;9;3;2;9;0;3;2;76;1;2;8;7;28;0;5;9;4;1;1;1;0;0;4;3;2;0;17;15;0;7;4;1;0;24;4;3;0;8;1;1;4;1;1;1;1;1;0;3;0;0;2;5;2;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0
30965-4433;insucesso;0;0;0;0;0;25;7;0;0;3;1;0;1;0;4;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;10;0;0;0;2;1;0;1;0;0;0;0;0;0;1;0;0;8;0;0;0;5;0;3;2;0;1;1;1;0;13;0;0;0;7;0;5;3;2;1;0;3;2;2;0;0;0;0;0;24;0;1;2;1;4;0;1;1;0;0;0;0;2;2;2;2;0;0;5;5;0;1;1;1;0;12;1;0;0;3;1;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;3;0;2;2;0;0;0
30968-4434;SUCESSO;2;1;1;1;0;29;1;0;0;4;0;0;0;0;3;0;1;0;0;0;0;1;0;0;8;0;3;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;11;1;1;1;2;0;0;2;0;1;1;1;1;0;3;2;1;4;0;0;0;1;0;1;1;0;0;0;1;0;10;1;0;0;4;0;1;1;1;0;0;1;1;1;0;1;0;1;1;12;3;1;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30969-5799;insucesso;0;0;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30982-4435;insucesso;1;0;1;1;0;32;10;1;1;4;1;1;1;0;5;0;3;0;1;0;0;1;0;0;8;0;3;2;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;6;1;1;1;3;1;0;1;0;1;0;0;0;0;1;1;0;8;2;0;1;3;0;1;0;0;1;0;0;0;8;1;0;1;8;2;3;1;0;0;0;1;1;1;0;0;0;0;0;19;0;0;3;2;4;0;0;2;1;1;0;0;2;0;4;1;0;1;7;3;0;1;1;0;0;3;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
30985-4433;insucesso;1;0;1;0;0;18;0;0;0;1;0;0;4;4;0;0;0;0;0;0;0;0;2;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;15;1;1;0;0;0;0;2;1;2;0;0;0;0;7;0;7;3;0;0;0;1;0;0;0;0;2;0;1;0;9;0;0;0;3;0;1;0;0;1;0;1;1;1;0;2;0;1;0;37;0;1;3;1;8;1;3;2;0;0;0;0;0;0;0;0;0;0;5;5;0;1;1;1;0;28;0;0;0;4;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;1;10;0;0;0;3;3;3
30988-4603;insucesso;2;1;1;1;0;30;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;15;0;7;4;1;1;3;3;3;1;0;1;0;0;0;0;0;0;0;4;1;1;1;2;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;32;1;1;3;0;10;0;1;6;1;1;0;0;0;0;1;1;1;0;6;6;2;6;4;3;1;8;4;1;3;8;3;1;5;1;4;1;2;0;0;2;1;1;1;2;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
30993-4435;insucesso;1;1;0;0;0;54;2;0;0;4;0;0;0;0;22;1;18;0;6;0;0;0;0;0;10;0;2;1;1;1;5;4;3;0;0;0;0;0;0;3;3;3;3;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;32;2;0;1;9;0;4;1;0;5;3;0;1;40;4;0;0;28;1;8;3;1;5;3;0;0;0;1;3;3;0;0;29;1;1;2;0;9;1;1;3;1;1;1;1;0;0;2;1;1;0;10;7;1;5;0;0;0;8;3;1;1;5;2;1;0;0;0;0;0;2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30996-4435;SUCESSO;2;0;2;2;0;33;0;0;0;6;0;0;0;0;6;0;2;0;0;0;0;2;0;0;7;0;2;0;0;0;0;0;0;0;0;4;2;2;0;1;1;0;0;14;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;13;0;0;0;3;0;1;1;0;0;0;4;0;15;1;0;0;9;0;2;0;0;0;0;3;2;2;0;0;0;0;0;37;0;0;2;1;14;0;1;2;1;1;1;1;1;0;1;1;0;0;7;6;0;4;2;0;0;10;2;1;0;4;1;1;2;1;0;0;0;0;0;2;0;0;2;1;0;0;0;1;0;0;4;3;13;6;0;0;9;0;4;3;0;0;0
31031-5384;SUCESSO;3;1;2;2;0;71;4;0;3;9;1;0;0;0;10;0;6;3;0;0;1;0;0;0;29;0;13;7;4;1;3;2;1;1;0;1;0;0;0;6;6;7;7;18;2;2;2;3;0;0;1;0;1;1;1;1;0;0;0;0;27;7;2;1;5;1;0;0;0;3;1;3;0;29;2;0;2;13;5;2;0;0;2;1;1;1;1;0;0;0;0;0;59;1;1;1;0;19;0;0;10;6;3;3;2;3;0;4;3;2;0;11;10;0;4;2;1;0;13;5;2;0;6;4;2;3;3;2;2;1;0;0;4;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
31077-4434;SUCESSO;2;1;1;1;0;64;3;0;1;11;0;2;0;0;6;0;1;0;0;0;0;2;0;0;18;0;5;4;1;0;2;1;1;0;2;2;1;1;0;0;0;0;0;17;1;1;1;1;0;0;5;0;2;1;1;1;0;0;0;0;6;1;0;1;4;0;3;2;1;1;1;0;0;13;0;0;0;6;1;4;3;2;0;0;3;3;4;0;0;0;0;0;36;1;3;4;1;11;0;1;8;5;4;3;2;4;0;7;7;1;0;8;7;0;2;0;0;0;8;6;3;0;3;3;2;0;0;0;0;0;0;0;2;1;1;1;1;0;0;0;2;1;1;2;2;6;2;1;1;6;0;2;2;1;0;0
31136-5799;SUCESSO;2;1;1;0;0;73;2;0;0;2;0;0;1;0;19;1;6;2;0;0;3;1;0;0;25;3;7;3;2;0;7;6;5;1;3;3;1;1;0;0;0;1;1;8;1;1;0;2;0;1;0;0;1;1;1;1;0;2;2;0;12;5;1;0;1;1;0;0;0;4;1;0;0;35;5;0;1;10;3;1;0;0;4;1;3;0;7;0;0;0;0;0;87;0;5;4;0;19;0;1;8;4;0;0;0;1;0;6;5;4;0;12;11;0;9;3;2;0;25;5;4;0;21;5;4;8;2;6;1;1;0;0;2;1;1;0;3;1;0;0;4;2;4;12;8;7;3;1;1;10;0;9;7;1;0;0
31155-4433;SUCESSO;3;3;0;0;0;43;4;0;1;5;0;0;0;0;2;0;1;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;3;0;2;0;0;1;2;2;2;0;0;0;0;4;1;0;1;1;0;0;0;0;0;0;0;0;4;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;3;1;1;10;0;0;4;4;2;2;0;0;0;1;0;0;0;6;3;0;1;0;0;0;14;1;0;0;4;1;0;2;0;1;0;1;1;0;3;3;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
31158-5384;insucesso;1;1;0;0;0;27;2;0;1;2;0;0;1;1;3;0;1;0;1;0;0;1;0;0;5;0;0;0;0;0;1;1;1;0;0;4;0;0;0;1;1;0;0;7;0;0;0;0;0;0;3;0;5;1;1;1;0;3;0;3;9;0;0;0;5;0;3;3;0;2;1;3;0;10;1;0;0;6;0;4;2;2;1;1;1;1;3;0;3;1;1;1;32;1;2;6;1;8;0;4;2;0;0;0;0;1;1;2;2;1;1;6;6;2;5;2;2;2;7;3;0;1;5;2;0;2;1;2;1;2;2;1;1;1;1;0;7;0;0;5;1;1;1;1;1;6;4;1;1;8;1;1;1;2;0;0
31158-5799;SUCESSO;2;1;1;1;0;16;0;0;0;3;0;0;0;0;1;0;1;0;0;0;1;0;0;0;5;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;1;0;0;4;1;1;1;1;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;1;0;3;1;1;0;1;1;1;1;1;1;1;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;0;0;1;0;0
31165-4448;insucesso;2;1;1;1;0;50;5;3;2;11;2;1;0;0;2;0;1;0;0;0;0;0;2;0;16;0;7;1;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;20;1;1;1;5;1;1;1;0;0;1;1;1;0;1;0;1;3;1;0;0;1;0;0;0;0;1;0;0;0;5;0;0;0;3;1;1;0;0;1;0;2;1;3;0;2;1;0;0;47;0;5;2;0;15;2;2;5;3;1;0;0;2;1;4;3;2;0;12;9;1;4;3;2;1;25;1;1;0;6;0;0;3;0;2;0;1;1;1;2;1;1;1;1;1;0;0;0;0;0;0;0;10;4;2;0;3;0;0;0;2;2;2
31170-5490;SUCESSO;4;2;2;2;0;109;5;0;0;9;6;0;0;0;21;2;16;2;5;3;0;0;0;0;23;2;9;1;1;1;7;5;1;0;0;8;2;2;0;6;5;10;10;18;1;1;1;9;0;2;0;0;2;1;1;1;0;0;0;0;42;15;1;3;8;1;4;1;1;8;4;0;0;58;10;2;2;33;7;8;4;1;4;2;1;0;1;0;1;0;0;0;78;3;4;9;4;29;0;4;10;6;4;3;2;0;0;0;0;0;0;12;8;0;3;3;1;0;20;5;2;0;8;3;2;3;2;1;1;1;0;0;4;2;2;2;0;0;0;0;0;0;0;4;4;11;4;2;0;12;0;3;3;3;1;0
31191-4434;SUCESSO;3;3;0;0;1;122;9;0;3;19;5;4;0;0;21;0;13;1;5;3;1;2;0;0;23;1;12;8;7;4;1;1;1;1;11;7;4;4;0;0;0;0;0;34;0;0;0;13;0;1;4;0;2;2;2;2;0;0;0;0;37;6;2;1;17;2;9;5;2;7;5;3;2;44;7;2;2;29;4;13;7;4;1;0;7;5;6;1;0;0;0;0;51;6;6;16;5;23;0;8;13;10;6;5;4;1;0;5;3;1;0;12;8;0;3;2;1;0;12;4;2;0;5;2;1;4;2;1;1;0;2;0;3;3;3;0;16;6;0;0;16;10;14;14;11;6;0;0;0;15;0;12;10;0;0;0
31210-5799;SUCESSO;3;1;1;1;0;24;2;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;8;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;2;1;11;0;1;4;2;2;2;1;0;0;1;1;0;0;8;8;0;5;3;3;0;22;2;1;0;16;2;1;6;2;4;2;1;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31219-5490;SUCESSO;3;2;1;1;0;49;1;0;0;4;0;1;1;0;3;0;2;0;0;0;0;0;0;0;18;1;6;2;0;0;9;9;0;0;1;0;0;0;0;0;0;0;0;12;1;1;1;1;0;1;1;0;2;1;1;1;0;2;0;1;6;0;0;0;3;0;1;1;1;1;1;4;0;8;1;0;0;5;0;2;1;1;1;1;0;0;0;0;0;0;0;0;57;2;2;1;0;14;0;0;5;0;0;0;0;1;0;1;1;0;0;15;15;0;2;0;0;0;31;5;1;0;7;3;0;3;2;2;1;1;3;0;3;2;2;1;2;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
31256-5061;insucesso;0;0;0;0;0;33;0;0;0;7;2;0;2;1;1;0;0;0;0;0;0;0;0;0;12;0;4;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;3;0;1;0;2;0;0;0;0;0;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;1;0;0;7;1;0;2;0;0;0;0;0;0;0;0;0;2;5;3;0;1;0;0;0;10;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31271-4434;insucesso;2;0;2;2;0;28;1;1;0;5;0;1;0;0;4;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;2;2;2;0;0;0;0;0;0;1;1;1;1;10;1;1;1;1;0;0;1;0;0;0;0;0;1;1;0;0;9;0;0;0;6;0;2;1;0;1;0;2;0;13;0;0;0;5;0;3;1;0;0;0;0;0;3;0;0;0;0;0;36;0;0;2;0;8;0;1;2;1;0;0;0;0;0;0;0;0;0;6;6;0;2;2;1;1;12;2;0;2;2;2;0;2;1;1;0;1;0;0;2;0;0;2;1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
31292-5384;SUCESSO;3;1;2;2;18;43;1;0;1;2;0;0;0;0;11;3;8;1;0;0;4;0;0;0;12;1;6;3;3;2;4;2;1;3;1;1;0;0;0;0;0;1;1;8;2;2;2;2;0;0;0;0;0;1;1;1;0;0;0;0;13;4;2;0;0;0;0;0;0;6;5;0;0;17;8;1;3;12;4;0;0;0;6;5;0;0;1;0;2;0;2;1;23;0;2;4;1;10;0;2;7;6;4;4;3;3;0;4;3;2;0;7;5;0;3;2;2;0;7;4;3;0;3;2;1;2;2;2;2;1;1;0;3;1;1;2;36;15;0;0;2;1;1;2;1;17;7;4;2;5;0;2;1;0;2;0
31295-4433;SUCESSO;4;2;2;2;0;49;1;0;0;5;0;0;0;0;11;0;0;0;0;0;0;1;0;0;6;0;4;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0;17;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;6;2;1;0;0;0;0;0;0;0;0;0;2;18;3;2;0;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;14;0;2;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;2;4;0;0;0;0;0;0;3;0;1;1;1;1;3;0;1;0;0;0;0
31306-4433;SUCESSO;2;1;1;1;0;33;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;3;0;0;0;1;1;1;0;0;1;1;1;0;1;1;0;0;13;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;1;2;0;0;0;0;0;0;0;0;0;1;2;0;0;0;46;1;1;1;0;11;0;0;3;2;1;1;0;0;0;3;3;0;0;6;4;0;1;1;1;0;16;3;1;0;3;1;0;3;1;2;1;1;1;0;2;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;2;0;1;1;0;0;0
31311-5489;insucesso;1;0;1;1;0;25;1;0;0;2;0;0;0;0;5;0;2;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;7;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;5;0;0;0;0;0;0;0;1;1;2;1;1;0;3;2;0;2;0;0;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;4;3;0;0;0;0;3;0;2;2;0;0;0
31311-6030;SUCESSO;3;1;0;0;0;27;0;0;0;6;0;0;0;0;4;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;18;0;0;0;0;0;0;1;0;3;2;2;1;0;0;0;0;11;0;0;0;3;0;3;2;1;1;1;0;0;14;0;0;0;7;0;1;1;0;1;0;2;0;1;0;0;0;0;0;17;0;2;0;0;5;0;0;0;0;0;0;0;0;0;1;1;0;0;3;3;0;2;1;1;0;4;1;1;0;3;0;0;1;0;1;0;1;0;0;3;3;1;0;0;0;0;0;0;0;0;1;1;5;0;0;0;3;0;1;1;1;1;0
31313-6401;SUCESSO;2;0;2;2;2;97;5;0;1;14;1;2;1;0;29;0;20;1;10;6;0;2;0;0;17;0;9;4;3;2;2;2;0;7;2;7;2;2;0;0;0;3;3;28;1;1;1;6;0;1;5;0;4;0;0;0;0;2;0;0;41;11;3;2;25;9;12;7;4;2;2;5;5;42;1;0;1;33;1;20;10;5;1;1;3;1;4;1;0;0;0;0;55;1;3;9;5;24;0;6;14;9;4;2;1;4;0;5;4;3;0;9;8;0;4;3;2;0;11;4;3;0;4;3;2;3;2;2;2;0;0;0;2;0;0;2;21;4;0;0;2;2;2;4;3;12;2;1;0;12;0;4;3;2;0;0
31316-4434;insucesso;0;0;0;0;0;15;0;0;0;0;0;0;1;1;2;0;2;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;3;1;0;1;0;0;0;0;0;1;1;0;1;3;0;0;0;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;5;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;2;1;0;0;1;1;1;0;0;4;2;1;1;3;0;0;0;3;0;0
31316-5490;SUCESSO;2;1;1;1;6;35;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;9;1;1;1;2;0;1;0;0;0;0;0;0;0;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;19;3;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;2;1;1;1;6;0;0;0;0;0;0;0;0;7;2;2;1;4;0;0;0;2;0;0
31317-4114;SUCESSO;4;2;2;2;0;55;3;0;2;8;0;0;0;0;7;1;1;0;1;1;0;0;1;0;21;1;8;3;3;3;0;0;0;0;0;1;0;0;0;0;0;0;0;19;1;1;1;4;0;1;0;0;4;2;2;2;0;0;0;0;7;3;0;0;5;3;2;1;1;2;1;0;0;20;6;1;2;6;0;4;2;1;2;1;0;0;1;2;2;0;1;1;48;2;2;7;2;16;0;3;7;7;5;5;5;0;0;1;0;0;0;3;2;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;4;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0
