IdAluno;Resultado;11>;13>;14>;14>14>;14>14>14>;14>14>31>;14>31>;14>31>14>;14>31>14>31>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>31>;14>31>31>30>;14>31>41>;14>31>48>;14>31>48>29>;14>32>;14>32>31>;14>38>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>42>;14>48>;14>49>;14>7>;14>8>;14>8>7>;16>;16>31>;16>31>14>;16>31>30>;16>31>31>;16>31>48>;17>;17>30>;17>30>30>;17>30>31>;17>31>;28>;28>30>;29>;29>14>;29>29>;29>30>;29>4>;29>48>;29>48>29>;30>;30>14>;30>14>31>;30>14>31>30>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>30>30>30>30>30>;30>30>30>31>;30>30>31>;30>30>31>30>;30>30>48>;30>31>;30>31>14>;30>31>30>;30>31>30>30>;30>31>30>31>;30>31>30>31>30>;30>31>30>31>30>31>;30>31>30>31>30>31>30>;30>32>;30>41>;30>48>;30>48>30>;31>;31>14>;31>14>31>;31>14>31>30>;31>14>41>;31>30>;31>30>14>;31>30>14>31>;31>30>14>31>30>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>31>30>31>;31>30>31>30>31>30>;31>30>31>30>31>30>31>;31>30>48>;31>31>;31>31>30>;31>31>31>;31>32>;31>32>31>;31>41>;31>41>41>;31>48>;31>48>29>;31>48>30>;31>48>48>;32>;32>14>;32>14>31>;32>31>;32>31>30>;33>;34>;34>36>;34>36>37>;34>37>;36>;36>34>;36>34>37>;36>36>;36>37>;37>;37>34>;37>36>;37>38>;38>;38>14>;38>14>31>;38>33>;38>36>;39>;4>;41>;41>14>;41>31>;41>31>30>;41>41>;41>41>31>;41>41>41>;41>41>41>41>;42>;47>;47>48>;48>;48>13>;48>14>;48>14>31>;48>29>;48>29>14>;48>29>30>;48>29>48>;48>29>48>29>;48>30>;48>30>30>;48>31>;48>48>;48>48>48>;49>;49>14>;49>48>;49>49>;6>;6>6>;7>;8>;8>7>
35558-5102;SUCESSO;0;0;70;2;0;2;28;1;0;18;0;6;2;0;1;0;0;0;0;1;1;5;6;1;3;2;0;0;0;0;1;0;4;4;1;3;0;0;5;5;0;0;0;1;1;4;1;0;2;0;1;1;40;11;0;0;17;6;5;2;0;0;0;1;1;1;0;1;0;1;0;1;0;0;0;1;0;1;0;46;4;1;1;0;28;2;0;0;11;2;1;0;1;0;0;0;0;1;3;0;1;0;0;0;0;2;2;0;0;2;1;0;1;1;1;1;0;0;0;2;1;0;2;1;1;0;0;0;8;1;0;1;1;0;0;18;0;6;2;7;5;2;1;2;0;0;6;0;0;0;4;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0
35637-5102;insucesso;0;1;39;2;0;0;15;1;1;6;0;0;0;0;1;0;1;1;0;0;0;1;5;0;2;0;0;0;0;0;0;0;3;3;0;2;0;1;1;1;0;0;0;1;1;1;0;0;0;1;0;0;13;1;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;19;1;1;0;0;9;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;3;0;1;0;2;2;2;0;0;2;2;0;0;1;6;2;1;3;1;2;0;1;1;3;0;0;2;0;0;1;8;1;0;0;4;0;1;0;0;1;1;7;0;0;0;1;0;0;0;0;2;1;0;1;0;1;1;0;0;0;0;1;0;0
35677-5786;insucesso;4;0;25;2;0;0;8;0;0;5;0;0;0;4;1;0;0;0;0;0;0;2;9;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;19;1;1;1;3;0;1;0;0;0;0;0;2;0;0;13;4;8;0;5;5;4;4;0;0;4;0;24;6;2;1;2;16;1;1;1;3;1;0;0;13;8;5;5;4;3;2;1;0;0;0;0;0;3;0;2;0;0;0;0;0;0;1;1;0;0;0;2;1;0;0;0;1;0;1;0;3;1;0;1;0;0;0;14;2;4;2;3;1;2;0;0;0;0;14;0;2;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0
35686-5102;SUCESSO;0;0;50;3;0;0;9;0;0;4;0;2;0;0;2;2;0;0;0;0;0;3;8;2;2;1;0;1;0;0;0;0;3;2;0;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;27;2;0;0;12;0;6;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;29;0;0;0;0;18;2;0;0;6;3;0;0;2;1;0;0;0;1;4;3;0;0;0;2;0;1;0;0;0;0;0;0;0;0;2;2;2;2;0;2;0;0;0;2;3;0;0;1;7;1;0;2;0;0;0;16;0;5;3;6;2;2;1;2;0;0;5;0;1;0;0;0;0;0;0;3;2;0;3;1;0;0;0;0;0;0;1;0;0
35699-5102;SUCESSO;0;2;36;3;0;0;5;0;0;3;0;1;1;1;0;0;0;1;0;2;2;1;4;1;0;0;0;0;1;0;0;0;3;3;0;0;0;0;7;7;0;2;0;0;0;8;0;0;1;0;4;1;17;0;0;0;3;0;1;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;1;0;26;1;0;0;0;9;0;0;0;2;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;3;3;0;0;5;2;1;2;1;1;1;0;0;0;3;0;0;1;1;1;1;0;0;3;0;0;1;0;0;2;11;0;2;1;3;1;1;1;1;2;0;13;1;1;1;7;0;1;4;1;0;0;0;0;0;3;0;2;1;0;0;2;0;0
35700-5102;SUCESSO;0;0;16;3;0;2;5;0;0;1;0;0;0;0;0;0;0;4;3;0;0;1;3;0;2;0;0;0;0;0;0;0;3;3;1;0;0;2;0;0;0;0;0;0;0;12;1;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6;0;0;1;0;0;0;0;2;2;2;2;0;5;2;0;4;2;2;0;0;2;4;1;0;1;0;0;0;15;0;0;0;3;0;0;0;0;0;0;13;0;1;0;11;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
35709-5102;SUCESSO;0;0;37;2;0;2;14;0;0;8;0;2;0;1;4;2;0;0;0;1;1;2;7;0;3;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;36;3;0;0;19;2;11;6;4;4;2;2;2;1;0;7;0;4;3;2;1;0;0;0;0;1;1;43;1;0;0;0;25;0;0;0;11;6;3;2;5;3;1;0;0;1;12;6;0;1;1;3;0;2;1;0;0;2;0;0;1;0;1;1;1;1;0;8;0;0;5;1;1;0;0;1;4;1;0;1;1;0;0;20;0;1;0;5;0;1;1;0;0;0;6;0;0;0;2;0;0;0;0;2;1;0;1;1;4;1;1;3;1;0;1;0;0
35718-4912;SUCESSO;4;2;36;1;0;0;15;1;0;4;1;1;0;1;2;0;2;1;0;1;0;1;6;0;3;2;0;2;0;0;0;0;3;3;0;2;0;1;2;1;0;0;1;1;1;6;0;0;2;0;2;0;21;4;2;2;9;1;7;6;2;1;1;1;2;1;0;5;0;1;0;1;0;0;0;0;1;0;0;27;1;1;0;0;12;2;2;0;7;5;5;1;3;0;0;0;0;0;4;2;1;0;0;3;0;3;1;0;0;2;0;0;0;0;1;1;1;0;0;4;0;0;0;1;1;1;0;0;3;0;0;1;0;0;1;27;0;3;2;8;1;5;3;0;6;0;12;0;1;1;6;0;2;2;0;0;0;0;2;0;1;0;0;0;15;7;1;0;0
35729-4912;SUCESSO;7;0;56;1;0;0;19;3;0;7;2;1;0;0;1;1;0;0;0;0;0;3;2;0;1;0;0;0;0;0;0;0;5;5;0;1;0;0;4;3;0;0;1;0;0;0;0;0;0;0;0;0;45;9;5;2;15;2;6;2;1;1;0;0;1;0;0;7;1;1;0;0;0;0;0;0;0;0;0;58;4;1;0;0;22;5;2;0;5;2;0;0;2;0;0;0;0;0;9;4;0;0;0;2;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;2;0;0;1;0;2;0;0;0;6;0;0;0;0;0;0;11;0;2;0;3;2;1;0;0;0;0;3;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;5;1;1;0;0
35738-4912;SUCESSO;2;0;28;7;0;1;5;0;0;3;1;1;1;0;0;0;0;0;0;5;5;1;7;0;1;0;0;1;1;0;0;0;3;3;0;3;0;0;1;0;0;0;0;1;1;4;0;0;1;0;2;2;20;2;0;0;6;0;5;5;2;1;0;0;1;0;1;3;0;0;0;0;0;0;0;1;1;4;2;25;3;0;0;1;10;2;0;0;1;1;1;0;2;0;0;0;0;2;1;0;0;2;1;0;0;3;0;2;0;7;2;0;6;1;3;3;0;0;3;4;2;2;0;0;3;0;0;2;5;1;0;3;0;0;3;16;0;1;0;4;0;1;0;1;0;0;9;0;1;0;3;0;0;2;2;3;2;0;2;0;1;1;0;0;4;2;1;0;0
35745-4912;SUCESSO;2;0;61;8;0;2;33;4;0;13;3;5;4;1;2;1;1;2;0;0;0;2;7;0;0;0;0;1;0;0;0;0;3;3;1;2;0;0;5;2;0;0;2;0;0;1;0;0;0;0;0;0;34;10;3;2;19;4;12;5;4;3;2;2;2;0;0;4;2;1;0;0;0;0;0;0;0;0;0;53;11;5;2;1;21;4;2;0;12;10;5;4;2;1;0;0;0;0;6;2;0;0;0;1;0;3;0;3;0;0;0;0;0;0;1;1;0;0;0;5;0;0;1;1;1;1;0;0;3;2;1;1;0;0;0;19;0;2;0;1;0;0;0;1;0;0;5;0;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;0;9;8;1;0;0
35751-4912;SUCESSO;5;0;38;3;0;3;23;0;0;15;3;8;6;2;2;1;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;4;3;2;1;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;34;9;4;3;20;4;14;5;3;1;1;6;8;6;2;11;5;7;3;1;0;0;0;0;3;2;2;39;8;5;3;1;24;5;2;0;13;11;4;3;4;1;0;0;0;0;6;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3;1;0;0;0;1;0;0;0;4;1;1;1;1;0;0;25;0;2;1;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
35788-4912;SUCESSO;3;0;55;1;0;1;23;3;0;7;1;2;1;1;1;0;2;1;0;0;0;1;9;1;4;3;0;0;0;0;0;0;5;4;0;4;0;0;3;2;0;2;1;0;0;0;0;0;0;0;0;0;22;6;2;0;4;1;2;2;1;0;0;0;0;0;0;4;0;1;0;0;0;0;0;1;1;0;0;44;6;2;0;1;18;5;0;0;3;1;1;1;1;0;0;0;0;0;5;1;0;3;3;3;0;1;0;1;0;4;0;0;4;3;1;1;0;0;1;8;1;1;2;0;2;0;0;1;4;1;0;1;0;0;0;22;0;3;0;7;1;5;4;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;4;4;0;0
35812-5102;SUCESSO;0;2;16;0;0;0;4;0;0;1;0;0;0;0;1;1;0;0;0;0;0;2;5;0;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;12;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;2;0;0;0;0;0;2;0;0;1;0;0;1;19;0;2;0;3;1;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;1;0;0
35816-5786;SUCESSO;3;0;21;2;0;2;9;0;0;1;0;0;0;1;1;0;1;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;3;3;1;1;0;1;2;1;0;0;1;0;0;5;0;0;0;0;3;2;12;1;0;0;3;0;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;20;3;0;0;0;4;1;0;0;1;1;1;0;1;1;1;0;0;0;3;0;0;0;0;1;0;2;1;0;0;2;0;0;1;0;3;3;1;1;1;4;1;1;0;2;3;1;0;1;7;2;1;3;1;0;0;7;0;1;0;1;0;1;0;0;0;0;6;0;1;1;4;0;0;3;2;1;0;0;3;1;0;0;0;0;0;0;2;0;0
35854-5102;SUCESSO;0;0;45;1;0;0;12;0;0;6;0;4;1;1;1;1;1;1;0;2;2;2;8;0;3;0;0;0;1;0;1;0;2;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;20;2;0;0;11;1;2;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;27;0;0;0;0;15;0;0;0;10;2;0;0;1;1;0;0;0;0;4;3;0;0;0;2;0;3;0;1;0;3;0;0;3;2;1;1;1;1;0;5;0;0;0;1;1;0;0;0;5;0;0;1;0;0;0;21;0;0;0;8;0;1;1;0;0;0;3;0;0;0;1;1;0;0;0;3;1;0;2;0;2;0;1;1;1;0;2;1;0
35876-4912;SUCESSO;4;0;43;1;0;0;15;3;0;5;0;2;0;2;0;0;1;2;0;2;0;0;10;2;1;0;0;0;1;0;1;0;3;3;1;2;0;0;2;1;0;1;1;0;0;0;0;0;0;0;0;0;16;1;0;0;4;0;0;0;0;0;0;0;1;0;0;8;2;5;0;2;1;0;0;0;0;1;0;35;10;3;0;1;10;1;0;0;2;0;0;0;5;4;2;0;0;0;1;0;0;0;0;1;0;2;0;0;0;4;3;1;0;0;3;3;2;1;1;4;1;1;0;1;3;1;0;1;4;1;1;2;0;0;0;26;0;4;0;3;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0
35880-5786;insucesso;4;0;26;2;0;1;5;0;0;2;0;1;0;1;0;0;2;0;0;0;0;1;8;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;3;2;5;1;0;0;3;1;1;1;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;2;0;8;0;0;0;0;4;0;0;0;3;1;1;0;1;1;0;0;0;0;0;0;0;0;0;3;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;2;1;0;0;1;2;0;0;0;5;0;0;1;0;2;0;20;1;2;0;4;1;1;1;0;0;0;6;0;0;0;6;0;0;3;0;0;0;0;1;0;1;1;0;0;0;0;1;0;0
35906-5102;SUCESSO;0;1;50;1;0;0;29;3;0;15;2;9;4;1;0;0;1;1;0;1;1;0;6;1;1;1;0;0;1;0;0;0;3;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;38;5;4;2;19;3;8;7;5;1;1;1;2;0;1;6;0;3;1;0;0;0;0;1;1;4;2;50;3;1;0;1;26;2;2;0;14;6;5;3;3;2;0;0;0;2;3;0;0;1;0;3;0;2;0;2;0;5;1;0;3;2;1;1;1;1;0;5;1;0;4;1;1;0;0;1;3;1;1;0;0;0;1;29;0;2;1;5;0;2;1;1;0;0;12;0;3;1;2;0;0;0;0;3;2;0;5;2;5;1;3;2;0;0;3;0;0
35908-4912;SUCESSO;2;10;32;2;0;1;14;3;0;0;0;0;0;0;1;0;0;6;3;5;3;1;10;0;5;1;0;1;2;0;1;0;2;2;1;0;0;1;1;0;0;0;1;0;0;16;4;0;2;0;6;1;9;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;28;7;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;13;7;0;0;8;1;0;6;0;3;3;1;1;1;5;2;1;0;1;3;0;0;1;7;2;2;2;1;0;6;18;0;2;0;6;2;1;0;2;0;0;27;6;9;3;13;2;0;3;0;0;0;0;3;1;5;1;0;0;0;0;0;1;0
35920-4912;SUCESSO;2;1;55;1;0;0;18;0;0;4;1;1;1;0;3;1;1;4;2;2;2;1;9;0;1;0;0;1;2;0;0;0;3;3;1;1;0;0;2;1;0;0;1;1;0;4;2;0;1;0;1;0;28;4;2;1;9;0;6;2;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;36;5;3;0;1;13;3;2;0;3;3;1;1;0;0;0;0;0;1;3;1;1;0;0;1;0;5;3;1;0;3;0;0;3;3;1;1;0;0;0;3;1;0;0;0;1;0;0;0;5;0;0;1;1;0;1;20;0;1;0;3;1;1;1;1;0;0;10;1;1;0;4;1;1;1;0;2;2;0;1;0;2;0;0;1;9;1;4;1;0
35921-5102;insucesso;0;3;33;8;6;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;2;0;6;1;2;2;0;1;1;0;0;0;3;2;0;1;1;0;4;4;3;0;0;0;0;6;0;0;1;2;0;0;12;0;0;0;5;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;16;0;0;0;0;3;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;3;2;0;1;9;0;0;3;0;1;1;1;1;0;11;1;0;7;1;1;0;0;0;2;0;0;0;0;0;3;25;0;4;0;7;1;5;1;3;1;1;12;0;2;0;5;0;0;0;0;0;0;1;3;2;10;0;2;4;0;0;1;4;1
35923-4912;insucesso;3;0;25;1;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;7;1;0;0;5;1;3;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;17;1;0;0;0;4;0;0;0;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;1;0;0;3;2;0;1;0;0;0;9;0;0;0;2;0;0;0;0;0;0;5;0;0;0;1;0;0;1;0;1;1;1;0;0;3;0;0;0;0;0;2;0;0
35937-4912;SUCESSO;8;0;64;0;0;0;27;0;0;9;1;2;1;2;4;1;0;0;0;0;0;3;11;3;0;0;0;0;0;0;0;0;4;4;0;3;0;0;3;2;0;0;1;0;0;0;0;0;0;0;0;0;22;3;1;1;7;0;3;1;1;1;0;1;2;0;0;5;2;1;1;0;0;0;0;0;0;0;0;45;2;2;0;0;17;1;0;0;7;3;1;1;3;1;0;0;0;0;5;1;1;2;1;3;0;0;0;0;0;3;2;2;1;0;2;2;0;0;1;2;1;1;2;1;2;1;0;0;7;3;1;1;0;0;0;22;0;3;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0
35944-5786;SUCESSO;6;1;45;0;0;0;22;0;0;15;0;9;4;0;2;0;1;0;0;0;0;1;7;1;2;0;0;1;0;0;0;0;3;3;0;2;0;1;3;2;0;1;1;1;1;1;0;0;0;0;0;0;41;7;4;3;26;4;14;7;5;2;1;3;5;4;2;7;0;5;3;1;1;0;0;0;0;7;3;48;2;0;0;0;30;0;0;0;20;9;5;5;2;1;0;0;0;4;3;2;2;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;7;0;0;0;1;1;1;0;0;4;1;1;1;1;0;1;19;0;2;0;3;0;0;0;0;0;0;12;0;3;0;1;0;0;0;0;4;1;0;3;2;1;1;0;1;0;0;0;0;0
35950-4912;SUCESSO;4;3;32;2;0;0;8;1;0;2;0;1;1;0;1;0;0;1;0;0;0;1;3;0;2;0;0;0;1;0;0;0;3;3;1;1;0;0;2;0;0;0;1;1;1;3;0;0;0;0;2;1;16;2;1;0;6;1;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;20;2;1;0;1;5;0;0;0;3;3;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;1;0;1;0;2;0;0;0;0;2;2;0;0;2;5;2;2;0;0;2;0;0;1;5;1;0;1;0;0;1;10;0;0;0;3;0;0;0;2;0;0;5;1;0;0;2;0;0;1;1;2;1;0;0;0;1;0;0;1;0;0;0;1;0
35958-5786;SUCESSO;4;0;19;0;0;0;5;0;0;2;0;1;1;0;1;0;0;0;0;1;0;1;4;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;3;1;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;11;2;0;0;0;3;1;0;0;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;2;0;0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;0;1;3;1;1;1;0;0;0;12;0;3;1;4;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35962-5102;SUCESSO;0;1;45;9;0;1;10;1;0;3;1;0;0;2;0;0;0;2;2;1;0;0;3;0;1;0;0;0;0;0;0;0;3;3;2;1;0;0;1;1;0;0;0;0;0;4;1;0;0;0;0;0;7;3;0;0;1;0;0;0;0;0;0;0;1;1;0;3;0;2;0;1;1;0;0;1;0;0;0;22;5;1;0;1;6;2;0;0;0;0;0;0;3;2;1;0;0;0;2;0;0;2;0;1;0;2;2;0;0;5;3;1;0;0;3;3;2;1;1;5;2;1;0;1;3;1;0;1;5;1;0;2;1;0;1;11;0;2;0;4;0;0;0;2;0;0;4;0;0;0;4;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;2;1;0
35968-6019;SUCESSO;0;0;13;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
35972-5102;SUCESSO;0;0;12;0;0;0;3;0;0;3;1;0;0;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;3;3;0;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;9;1;0;0;2;0;1;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;11;0;0;0;0;8;1;0;0;1;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
35979-5102;SUCESSO;0;0;21;1;0;0;5;0;0;2;0;2;2;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;7;2;6;5;4;3;3;1;1;1;0;1;0;1;1;0;0;0;0;0;1;1;0;21;3;0;0;0;8;0;0;0;6;5;4;3;0;0;0;0;0;0;4;1;1;0;0;4;0;0;0;0;0;2;0;0;2;1;1;1;0;0;1;2;1;1;2;0;1;0;0;1;4;0;0;1;0;0;0;20;0;3;0;3;0;2;1;1;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;0
35990-5102;SUCESSO;0;0;54;4;0;1;15;2;0;8;0;3;2;3;2;0;0;2;0;0;0;2;15;2;4;1;0;0;0;0;0;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;3;0;0;7;2;4;2;0;0;0;0;0;0;1;8;4;5;1;4;2;0;0;0;0;2;0;25;9;4;1;2;16;1;0;0;7;4;2;0;7;4;3;0;0;1;3;0;1;0;0;0;0;2;0;2;0;0;0;0;0;0;1;1;0;0;0;3;0;0;3;1;2;1;0;0;5;2;0;1;0;0;0;25;0;3;1;9;0;2;1;0;0;0;4;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0
35999-5102;SUCESSO;0;0;24;2;0;0;9;0;0;5;0;2;0;0;0;0;1;0;0;0;0;2;2;0;1;1;0;1;0;0;0;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;2;1;0;13;1;6;2;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;2;1;0;24;2;1;1;0;16;1;0;0;9;3;1;0;0;0;0;0;0;0;2;1;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;6;1;1;2;0;1;0;0;1;5;0;0;0;0;0;0;23;0;3;1;8;1;3;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
